antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
Hail,"Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail","Rain, Snow, Fog, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm, Hail","Fog, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Precipitation, Storm, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Snow,"Rain, Storm",0.9591836734693877,0.8367346938775511,0.8367346938775511,0.872340425531915,1.0425531914893618,1.0,0.03415243648479804,1.2789115646258515,1.0,0.8723404255319149,0.21808510638297943,0.9361702127659575
"Precipitation, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Hail,"Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Storm",Snow,0.8367346938775511,0.9591836734693877,0.8367346938775511,1.0,1.0425531914893618,1.0,0.03415243648479804,inf,0.25000000000000033,0.8723404255319149,1.0,0.9361702127659575
"Precipitation, Storm, Hail, Cold","Rain, Snow, Fog",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Hail","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail, Fog","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail, Cold","Fog, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Precipitation, Hail, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Hail, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Fog, Storm, Hail","Rain, Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Hail, Precipitation, Storm, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Storm, Fog","Snow, Cold",0.7959183673469388,0.9591836734693877,0.7959183673469388,1.0,1.0425531914893618,1.0,0.032486463973344426,inf,0.1999999999999999,0.8297872340425533,1.0,0.9148936170212766
"Precipitation, Storm, Hail, Cold","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Hail, Fog, Precipitation, Storm",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Snow, Cold","Fog, Precipitation, Storm",0.9591836734693877,0.7959183673469388,0.7959183673469388,0.8297872340425532,1.0425531914893618,1.0,0.032486463973344426,1.1989795918367345,0.9999999999999986,0.8297872340425533,0.16595744680851054,0.9148936170212766
"Fog, Precipitation, Hail","Rain, Snow",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Precipitation, Storm, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail, Cold",Snow,0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
"Rain, Precipitation, Hail","Snow, Cold",0.20408163265306123,0.9591836734693877,0.20408163265306123,1.0,1.0425531914893618,1.0,0.008329862557267809,inf,0.0512820512820513,0.2127659574468085,1.0,0.6063829787234043
Snow,"Fog, Precipitation, Storm, Cold",0.9591836734693877,0.7959183673469388,0.7959183673469388,0.8297872340425532,1.0425531914893618,1.0,0.032486463973344426,1.1989795918367345,0.9999999999999986,0.8297872340425533,0.16595744680851054,0.9148936170212766
"Fog, Precipitation, Storm, Cold","Rain, Snow",0.7959183673469388,0.9591836734693877,0.7959183673469388,1.0,1.0425531914893618,1.0,0.032486463973344426,inf,0.1999999999999999,0.8297872340425533,1.0,0.9148936170212766
"Fog, Storm, Snow, Cold","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Storm, Cold","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation, Fog","Storm, Snow, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow","Fog, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Storm","Rain, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Precipitation, Cold","Rain, Storm",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Fog, Precipitation","Rain, Storm, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Storm, Cold","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation, Cold","Fog, Storm",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Storm","Fog, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Precipitation, Cold","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Precipitation","Fog, Storm, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow, Cold","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation, Cold","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow","Rain, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Storm, Snow","Rain, Precipitation, Fog",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Precipitation","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Precipitation","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Precipitation","Storm, Snow, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow, Cold","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation","Storm, Snow, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow, Cold","Rain, Precipitation, Fog",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation","Fog, Storm, Snow, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Fog, Precipitation","Rain, Storm, Snow, Cold",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow","Rain, Precipitation, Fog, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Storm","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Precipitation","Rain, Storm",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Fog, Storm","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation, Fog, Cold","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Precipitation","Fog, Storm",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Fog, Precipitation, Cold","Rain, Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Fog, Precipitation","Rain, Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Storm, Snow, Cold","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation, Cold","Fog, Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Storm, Snow","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Storm, Snow","Fog, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Storm, Snow","Rain, Precipitation, Cold",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Rain, Precipitation","Fog, Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Precipitation, Fog","Storm, Snow",0.9183673469387755,0.8367346938775511,0.7959183673469388,0.8666666666666667,1.0357723577235771,1.0,0.027488546438983685,1.2244897959183674,0.4230769230769221,0.8297872340425531,0.18333333333333332,0.9089430894308943
"Rain, Storm, Snow","Fog, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
"Fog, Storm, Snow","Rain, Precipitation",0.8367346938775511,0.9183673469387755,0.7959183673469388,0.9512195121951218,1.0357723577235771,1.0,0.027488546438983685,1.6734693877550963,0.21153846153846104,0.8297872340425531,0.4024390243902419,0.9089430894308943
Storm,"Fog, Precipitation, Snow, Cold",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Rain, Precipitation, Snow, Fog",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Rain, Fog, Precipitation, Snow, Cold",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
"Storm, Cold","Rain, Precipitation, Snow, Fog",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
"Storm, Cold","Rain, Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Rain, Precipitation, Snow, Cold",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Fog, Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
"Storm, Cold","Fog, Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Precipitation, Snow, Cold",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
Storm,"Rain, Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
"Storm, Cold","Precipitation, Snow",0.8571428571428571,0.8979591836734694,0.7959183673469388,0.9285714285714286,1.0340909090909092,1.0,0.026239067055393583,1.4285714285714293,0.23076923076923067,0.8297872340425533,0.3000000000000003,0.9074675324675324
"Fog, Precipitation, Snow","Storm, Cold",0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Fog, Precipitation, Snow, Cold",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Precipitation, Snow",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Precipitation, Snow",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Precipitation, Snow","Storm, Cold",0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Precipitation, Snow, Cold",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Precipitation, Snow, Fog",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Precipitation, Snow, Cold",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Fog, Precipitation, Snow",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Precipitation, Snow, Fog","Storm, Cold",0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Rain, Fog, Precipitation, Snow, Cold",Storm,0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Precipitation, Snow","Storm, Cold",0.8979591836734694,0.8571428571428571,0.7959183673469388,0.8863636363636362,1.034090909090909,1.0,0.026239067055393583,1.2571428571428562,0.32307692307692304,0.8297872340425533,0.20454545454545398,0.9074675324675324
"Fog, Rain","Storm, Snow",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
Fog,"Rain, Precipitation, Snow, Cold",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Rain, Cold","Fog, Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
Rain,"Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Fog, Cold","Rain, Storm",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
"Fog, Rain","Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Rain, Fog, Cold","Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Fog, Cold","Rain, Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
Rain,"Fog, Precipitation, Snow, Cold",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Rain, Fog, Cold","Storm, Snow",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
"Rain, Fog","Precipitation, Snow, Cold",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
"Rain, Cold","Fog, Storm, Snow",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
"Rain, Fog","Storm, Snow, Cold",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
"Fog, Cold","Rain, Storm, Snow",0.9795918367346939,0.8367346938775511,0.8367346938775511,0.8541666666666669,1.0208333333333335,1.0,0.01707621824239902,1.1195335276967942,1.0,0.8541666666666667,0.10677083333333424,0.9270833333333335
"Fog, Rain","Snow, Cold",0.9795918367346939,0.9591836734693877,0.9591836734693877,0.9791666666666667,1.0208333333333335,1.0,0.019575177009579336,1.9591836734693968,0.9999999999999986,0.9791666666666666,0.4895833333333357,0.9895833333333334
Fog,"Precipitation, Snow",0.9795918367346939,0.8979591836734694,0.8979591836734694,0.9166666666666667,1.0208333333333335,1.0,0.018325697625989235,1.2244897959183685,1.0000000000000022,0.9166666666666667,0.18333333333333407,0.9583333333333334
